date,station,aqi,split,roll_mean_aqi_7,roll_mean_aqi_30,roll_std_aqi_7,roll_trend_aqi_7,roll_trend_aqi_30,roll_aqi_momentum,roll_episode_flag,roll_mean_pm25_7,roll_mean_pm10_7,roll_std_pm25_7,lag_aqi_1,lag_aqi_7,lag_aqi_14,lag_aqi_30,lag_pm25_1,lag_pm25_7,lag_pm10_1,lag_co_1,lag_no2_1,lag_temperature_1,lag_wind_speed_1,pm25,pm10,co,no2,o3,so2,nh3,temperature,humidity,wind_speed,pressure,sin_month,cos_month,sin_day_of_year,cos_day_of_year,sin_day_of_week,cos_day_of_week,season_Winter,season_Monsoon,season_Summer,season_Spring,year,quarter,is_weekend,is_covid_lockdown,is_diwali,is_stubble_burning,aqi_saturated,station_encoded,station_season_mean_winter,interact_pm25_humidity,interact_pm25_pm10_ratio,interact_co_pm25,interact_pm10_wind_accum,interact_temp_o3,interact_lag_aqi1_winter,interact_wind_speed_sq,interact_pm25_stubble
2021-06-30,noida_sector_62,99.0,train,93.85714285714286,119.23333333333332,11.936339073443191,1.0,-2.70055617352614,1.8095,0,54.39999999999999,80.84285714285714,8.255705098079506,93.0,91.0,115.0,184.0,56.0,55.0,72.5,0.69,32.0,37.1,12.2,55.7,99.5,0.59,40.3,79.5,14.3,20.4,38.6,45.9,14.0,998.6,0.0,-1.0,0.02795,-0.999609,0.974928,-0.222521,0,0,1,0,2021,2,0,1,0,0,0,1,389.2033,25.5663,0.5598,32.863,6.6333,30.687,0.0,196.0,0.0
2021-07-01,noida_sector_62,83.0,train,95.0,116.4,12.000000000000671,1.1428571428571428,-2.384427141268075,6.6667,0,54.5,81.95714285714287,8.268413793857684,99.0,103.0,91.0,151.0,55.7,61.0,99.5,0.59,40.3,38.6,14.0,45.0,83.8,0.34,31.2,25.8,14.7,16.8,37.8,61.7,8.8,999.7,-0.5,-0.866025,0.010751,-0.999942,0.433884,-0.900969,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,27.765,0.537,15.3,8.551,9.7524,0.0,77.44,0.0
2021-07-02,noida_sector_62,80.0,train,92.14285714285714,114.13333333333334,12.157694016940058,1.0,-2.3612903225806456,-0.4762,0,52.21428571428572,82.95714285714287,8.382805531038905,83.0,79.0,133.0,154.0,45.0,45.6,83.8,0.34,31.2,37.8,8.8,47.7,80.0,0.47,41.7,18.7,9.7,25.4,39.8,62.2,12.6,999.2,-0.5,-0.866025,-0.006451,-0.999979,-0.433884,-0.900969,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,29.6694,0.5963,22.419,5.8824,7.4426,0.0,158.76,0.0
2021-07-03,noida_sector_62,82.0,train,92.28571428571428,111.66666666666669,11.98212955077038,-2.1785714285714284,-2.3065628476084536,-4.9524,0,52.51428571428572,83.0,8.14072653828985,80.0,97.0,90.0,176.0,47.7,58.3,80.0,0.47,41.7,39.8,12.6,49.4,80.6,0.47,37.1,11.3,12.1,21.1,36.8,49.3,12.6,996.5,-0.5,-0.866025,-0.023651,-0.99972,-0.974928,-0.222521,0,1,0,0,2021,3,1,0,0,0,0,1,389.2033,24.3542,0.6129,23.218,5.9265,4.1584,0.0,158.76,0.0
2021-07-04,noida_sector_62,75.0,train,90.14285714285714,108.53333333333332,12.334620267477767,-2.607142857142857,-2.054282536151279,-8.4762,0,51.24285714285714,81.60000000000001,7.77321408058754,82.0,81.0,91.0,132.0,49.4,41.0,80.6,0.47,37.1,36.8,12.6,45.3,74.6,0.42,39.0,32.2,14.0,17.3,39.2,57.9,15.5,998.4,-0.5,-0.866025,-0.040844,-0.999166,-0.781831,0.62349,0,1,0,0,2021,3,1,0,0,0,0,1,389.2033,26.2287,0.6072,19.026,4.5212,12.6224,0.0,240.25,0.0
2021-07-05,noida_sector_62,79.0,train,89.28571428571429,106.63333333333334,13.250336922940669,-5.535714285714286,-2.1087875417130144,-10.2857,0,51.85714285714285,80.64285714285714,6.955778687008723,75.0,113.0,99.0,127.0,45.3,63.9,74.6,0.42,39.0,39.2,15.5,38.8,79.6,0.58,36.9,29.0,11.3,18.0,37.2,56.6,13.3,997.6,-0.5,-0.866025,-0.058026,-0.998315,0.0,1.0,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,21.9608,0.4874,22.504,5.5664,10.788,0.0,176.89,0.0
2021-07-06,noida_sector_62,79.0,train,84.42857142857143,105.03333333333332,8.48247493084401,-3.25,-2.146607341490545,-5.7619,0,48.27142857142858,81.51428571428572,6.133980297123527,79.0,93.0,85.0,152.0,38.8,56.0,79.6,0.58,36.9,37.2,13.3,47.4,66.1,0.55,41.4,39.0,7.4,16.3,40.0,58.6,12.5,997.9,-0.5,-0.866025,-0.07519,-0.997169,0.781831,0.62349,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,27.7764,0.7171,26.07,4.8963,15.6,0.0,156.25,0.0
2021-07-07,noida_sector_62,78.0,train,82.42857142857143,102.6,7.742892285987007,-2.607142857142857,-1.990656284760845,-4.7619,0,47.04285714285714,80.60000000000001,5.102567047670713,79.0,99.0,91.0,133.0,47.4,55.7,66.1,0.55,41.4,40.0,12.5,44.3,78.5,0.59,23.8,37.5,10.7,22.7,39.7,53.4,9.1,998.8,-0.5,-0.866025,-0.092331,-0.995728,0.974928,-0.222521,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,23.6562,0.5643,26.137,7.7723,14.8875,0.0,82.81,0.0
2021-07-08,noida_sector_62,83.0,train,79.42857142857143,100.76666666666668,2.6367367999853766,-0.7142857142857143,-1.9397107897664072,-0.7619,0,45.41428571428571,77.60000000000001,3.42122228224729,78.0,83.0,103.0,146.0,44.3,45.0,78.5,0.59,23.8,39.7,9.1,49.8,74.7,0.26,41.1,24.8,13.2,17.5,40.1,63.5,14.9,999.2,-0.5,-0.866025,-0.109446,-0.993993,0.433884,-0.900969,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,31.623,0.6667,12.948,4.6981,9.9448,0.0,222.01,0.0
2021-07-09,noida_sector_62,76.0,train,79.42857142857143,98.66666666666669,2.6367367999853766,0.1785714285714285,-1.7423804226918798,0.5714,0,46.1,76.3,3.785938897171643,83.0,80.0,79.0,157.0,49.8,47.7,74.7,0.26,41.1,40.1,14.9,45.7,68.8,0.52,41.7,36.8,8.3,19.1,36.8,62.8,9.9,997.6,-0.5,-0.866025,-0.126528,-0.991963,-0.433884,-0.900969,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,28.6996,0.6642,23.764,6.3119,13.5424,0.0,98.01,0.0
2021-07-10,noida_sector_62,85.0,train,78.85714285714286,95.96666666666668,2.911389784313783,-0.1071428571428571,-1.4863181312569524,0.1429,0,45.81428571428571,74.7,3.7199590371237896,76.0,82.0,97.0,107.0,45.7,49.4,68.8,0.52,41.7,36.8,9.9,51.5,74.9,0.22,40.1,23.1,9.8,21.2,44.6,64.5,11.4,996.7,-0.5,-0.866025,-0.143572,-0.98964,-0.974928,-0.222521,0,1,0,0,2021,3,1,0,0,0,0,1,389.2033,33.2175,0.6876,11.33,6.0403,10.3026,0.0,129.96,0.0
2021-07-11,noida_sector_62,75.0,train,79.28571428571429,95.23333333333332,3.5923198500103077,1.0,-1.4809788654060063,2.0476,0,46.114285714285714,73.88571428571427,4.120448426795213,85.0,75.0,81.0,125.0,51.5,45.3,74.9,0.22,40.1,44.6,11.4,45.4,67.9,0.87,36.9,27.5,13.4,16.8,39.1,66.4,11.7,997.6,-0.5,-0.866025,-0.160575,-0.987024,-0.781831,0.62349,0,1,0,0,2021,3,1,0,0,0,0,1,389.2033,30.1456,0.6686,39.498,5.3465,10.7525,0.0,136.89,0.0
2021-07-12,noida_sector_62,89.0,train,79.28571428571429,93.56666666666666,3.5923198500103077,-0.0714285714285714,-1.4062291434927698,-0.619,0,46.12857142857143,72.92857142857143,4.117326918300861,75.0,79.0,113.0,97.0,45.4,38.8,67.9,0.87,36.9,39.1,11.7,53.8,67.8,0.59,37.2,39.6,12.8,14.8,41.1,60.5,10.1,998.5,-0.5,-0.866025,-0.177529,-0.984116,0.0,1.0,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,32.549,0.7935,31.742,6.1081,16.2756,0.0,102.01,0.0
2021-07-13,noida_sector_62,91.0,train,80.71428571428571,93.3,5.122313465428623,0.9285714285714286,-1.4120133481646275,2.2857,0,48.271428571428565,71.24285714285715,3.528793129692678,89.0,79.0,93.0,124.0,53.8,47.4,67.8,0.59,37.2,41.1,10.1,54.6,72.8,0.77,32.1,39.0,11.9,23.6,37.6,61.8,10.7,998.8,-0.5,-0.866025,-0.194431,-0.980916,0.781831,0.62349,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,33.7428,0.75,42.042,6.2222,14.664,0.0,114.49,0.0
2021-07-14,noida_sector_62,87.0,train,82.42857142857143,92.2,6.320789582987006,1.7857142857142858,-1.215127919911012,2.5714,0,49.3,72.2,4.215052391898898,91.0,78.0,99.0,133.0,54.6,44.3,72.8,0.77,32.1,37.6,10.7,49.9,87.2,0.6,33.3,26.5,10.8,19.9,36.7,73.8,14.2,999.0,-0.5,-0.866025,-0.211276,-0.977426,0.974928,-0.222521,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,36.8262,0.5722,29.94,5.7368,9.7255,0.0,201.64,0.0
2021-07-15,noida_sector_62,84.0,train,83.71428571428571,90.66666666666669,6.183695920573009,1.6428571428571428,-0.9672969966629588,5.2857,0,50.1,73.44285714285715,3.5935126732933327,87.0,83.0,83.0,118.0,49.9,49.8,87.2,0.6,33.3,36.7,14.2,42.6,84.5,0.47,41.7,36.5,10.1,17.2,39.4,61.7,13.8,999.7,-0.5,-0.866025,-0.228058,-0.973648,0.433884,-0.900969,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,26.2842,0.5041,20.022,5.7095,14.381,0.0,190.44,0.0
2021-07-16,noida_sector_62,86.0,train,83.85714285714286,89.53333333333333,6.175990377491951,1.5714285714285714,-0.8218020022246942,3.4762,0,49.07142857142857,74.84285714285714,4.586834160816523,84.0,76.0,80.0,115.0,42.6,45.7,84.5,0.47,41.7,39.4,13.8,46.5,86.0,0.72,43.6,22.8,12.3,15.6,38.8,65.2,11.4,999.3,-0.5,-0.866025,-0.244772,-0.969581,-0.433884,-0.900969,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,30.318,0.5407,33.48,6.9355,8.8464,0.0,129.96,0.0
2021-07-17,noida_sector_62,80.0,train,85.28571428571429,88.56666666666666,5.122313465428606,0.6785714285714286,-0.6689655172413793,0.381,0,49.18571428571429,77.3,4.497936034584579,86.0,85.0,82.0,91.0,46.5,51.5,86.0,0.72,43.6,38.8,11.4,48.2,76.6,1.24,40.3,33.1,9.0,13.9,38.4,60.2,10.5,998.9,-0.5,-0.866025,-0.261414,-0.965227,-0.974928,-0.222521,0,1,0,0,2021,3,1,0,0,0,0,1,389.2033,29.0164,0.6292,59.768,6.6609,12.7104,0.0,110.25,0.0
2021-07-18,noida_sector_62,87.0,train,84.57142857142857,88.2,5.503245795503805,0.0714285714285714,-0.707452725250278,-1.2381,0,48.71428571428572,77.54285714285716,4.386505279971078,80.0,75.0,75.0,133.0,48.2,45.4,76.6,1.24,40.3,38.4,10.5,44.3,87.8,0.63,34.6,25.3,11.6,22.2,40.8,71.0,9.2,997.6,-0.5,-0.866025,-0.277979,-0.960587,-0.781831,0.62349,0,1,0,0,2021,3,1,0,0,0,0,1,389.2033,31.453,0.5046,27.909,8.6078,10.3224,0.0,84.64,0.0
2021-07-19,noida_sector_62,84.0,train,86.28571428571429,86.66666666666667,3.5456210417139165,-1.0357142857142858,-0.4062291434927697,-1.9524,0,48.557142857142864,80.38571428571429,4.541973558851844,87.0,89.0,79.0,90.0,44.3,53.8,87.8,0.63,34.6,40.8,9.2,50.6,74.7,0.83,26.0,25.0,10.0,22.8,39.8,70.7,13.7,998.2,-0.5,-0.866025,-0.294462,-0.955663,0.0,1.0,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,35.7742,0.6774,41.998,5.0816,9.95,0.0,187.69,0.0
2021-07-20,noida_sector_62,85.0,train,85.57142857142857,86.46666666666667,3.408672412987728,-0.8928571428571429,-0.4004449388209121,-1.9048,0,48.1,81.37142857142858,4.06201920229154,84.0,91.0,79.0,91.0,50.6,54.6,74.7,0.83,26.0,39.8,13.7,46.0,85.4,0.52,37.0,35.4,11.7,15.6,40.1,68.4,8.2,996.7,-0.5,-0.866025,-0.310857,-0.950457,0.781831,0.62349,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,31.464,0.5386,23.92,9.2826,14.1954,0.0,67.24,0.0
2021-07-21,noida_sector_62,77.0,train,84.71428571428571,86.26666666666667,2.429971585179119,-0.1785714285714285,-0.3786429365962179,0.619,0,46.87142857142857,83.17142857142858,2.9038562209870817,85.0,87.0,78.0,99.0,46.0,49.9,85.4,0.52,37.0,40.1,8.2,46.5,67.7,0.53,23.3,40.5,10.6,18.4,42.5,68.0,11.4,998.3,-0.5,-0.866025,-0.32716,-0.944969,0.974928,-0.222521,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,31.62,0.6869,24.645,5.4597,17.2125,0.0,129.96,0.0
2021-07-22,noida_sector_62,88.0,train,83.28571428571429,85.53333333333333,3.5456210417139418,-0.6785714285714286,-0.3506117908787542,-1.2857,0,46.385714285714286,80.38571428571429,2.579036364848835,77.0,84.0,83.0,85.0,46.5,42.6,67.7,0.53,23.3,42.5,11.4,53.1,77.8,0.98,28.6,26.9,10.5,18.2,36.4,69.2,11.6,999.1,-0.5,-0.866025,-0.343367,-0.939201,0.433884,-0.900969,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,36.7452,0.6825,52.038,6.1746,9.7916,0.0,134.56,0.0
2021-07-23,noida_sector_62,88.0,train,83.85714285714286,85.63333333333334,3.97611918955404,-0.0714285714285714,-0.3383759733036707,-0.5238,0,47.885714285714286,79.42857142857143,3.025132818772366,88.0,86.0,76.0,91.0,53.1,46.5,77.8,0.98,28.6,36.4,11.6,52.8,74.6,0.46,39.8,28.2,12.3,18.7,39.9,59.8,11.3,997.5,-0.5,-0.866025,-0.359472,-0.933156,-0.433884,-0.900969,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,31.5744,0.7078,24.288,6.065,11.2518,0.0,127.69,0.0
2021-07-24,noida_sector_62,92.0,train,84.14285714285714,85.53333333333333,4.220133150688477,0.6785714285714286,-0.2860956618464961,0.1905,0,48.785714285714285,77.8,3.4512937532488017,88.0,80.0,85.0,103.0,52.8,48.2,74.6,0.46,39.8,39.9,11.3,49.0,92.6,0.81,46.7,28.7,9.3,19.9,41.0,74.4,12.7,997.4,-0.5,-0.866025,-0.37547,-0.926834,-0.974928,-0.222521,0,1,0,0,2021,3,1,0,0,0,0,1,389.2033,36.456,0.5292,39.69,6.7591,11.767,0.0,161.29,0.0
2021-07-25,noida_sector_62,80.0,train,85.85714285714286,85.16666666666667,4.6700667885523615,0.9285714285714286,-0.1239154616240266,3.4762,0,48.9,80.08571428571429,3.441898700783097,92.0,87.0,75.0,79.0,49.0,44.3,92.6,0.81,46.7,41.0,12.7,48.1,67.8,0.59,37.3,28.5,9.9,15.4,41.4,59.6,12.7,997.9,-0.5,-0.866025,-0.391358,-0.920239,-0.781831,0.62349,0,1,0,0,2021,3,1,0,0,0,0,1,389.2033,28.6676,0.7094,28.379,4.9489,11.799,0.0,161.29,0.0
2021-07-26,noida_sector_62,93.0,train,84.85714285714286,85.2,5.113008619479644,0.4642857142857143,-0.1997775305895439,1.8095,0,49.442857142857136,77.22857142857143,2.8430366059273986,80.0,84.0,89.0,97.0,48.1,50.6,67.8,0.59,37.3,41.4,12.7,52.1,93.4,0.69,31.8,21.8,9.2,20.2,41.9,67.0,12.5,997.2,-0.5,-0.866025,-0.407129,-0.91337,0.0,1.0,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,34.907,0.5578,35.949,6.9185,9.1342,0.0,156.25,0.0
2021-07-27,noida_sector_62,74.0,train,86.14285714285714,85.06666666666666,5.928141120357465,1.2142857142857142,-0.068075639599555,2.1905,0,49.65714285714286,79.89999999999999,2.9971414952656668,93.0,85.0,91.0,81.0,52.1,46.0,93.4,0.69,31.8,41.9,12.5,44.5,68.9,0.32,34.7,38.5,16.3,20.0,39.6,66.0,15.6,999.5,-0.5,-0.866025,-0.422781,-0.906232,0.781831,0.62349,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,29.37,0.6459,14.24,4.1506,15.246,0.0,243.36,0.0
2021-07-28,noida_sector_62,81.0,train,84.57142857142857,84.83333333333333,7.52456295203008,-0.25,-0.1675194660734149,-2.2381,0,49.44285714285714,77.54285714285713,3.3365936436196697,74.0,77.0,87.0,113.0,44.5,46.5,68.9,0.32,34.7,39.6,15.6,43.0,81.2,0.55,45.6,23.8,12.8,18.8,41.1,78.4,14.3,997.6,-0.5,-0.866025,-0.438307,-0.898825,0.974928,-0.222521,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,33.712,0.5296,23.65,5.3072,9.7818,0.0,204.49,0.0
2021-07-29,noida_sector_62,92.0,train,85.14285714285714,83.76666666666667,6.986381310058863,-1.7142857142857142,0.0020022246941045,-2.4762,0,48.94285714285714,79.47142857142856,4.039330448970002,81.0,88.0,84.0,93.0,43.0,53.1,81.2,0.55,45.6,41.1,14.3,55.3,64.8,0.6,31.5,32.1,13.7,16.2,39.2,68.2,10.2,999.4,-0.5,-0.866025,-0.453703,-0.891153,0.433884,-0.900969,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,37.7146,0.8534,33.18,5.7857,12.5832,0.0,104.04,0.0
2021-07-30,noida_sector_62,91.0,train,85.71428571428571,83.73333333333333,7.409774753983945,-0.5714285714285714,0.1187986651835373,-3.381,0,49.25714285714286,77.61428571428571,4.478413834827727,92.0,88.0,86.0,99.0,55.3,52.8,64.8,0.6,31.5,39.2,10.2,55.0,80.8,0.68,32.6,26.2,12.7,23.4,41.0,70.2,10.9,997.5,-0.5,-0.866025,-0.468965,-0.883217,-0.433884,-0.900969,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,38.61,0.6807,37.4,6.7899,10.742,0.0,118.81,0.0
2021-07-31,noida_sector_62,79.0,train,86.14285714285714,83.46666666666667,7.646972634723258,0.3214285714285714,0.2709677419354839,1.8571,0,49.57142857142857,78.5,4.831740295742351,91.0,92.0,80.0,83.0,55.0,49.0,80.8,0.68,32.6,41.0,10.9,47.6,79.0,1.2,43.4,34.4,13.4,19.1,43.9,70.3,14.0,999.2,-0.5,-0.866025,-0.484089,-0.875019,-0.974928,-0.222521,0,1,0,0,2021,3,1,0,0,0,0,1,389.2033,33.4628,0.6025,57.12,5.2667,15.1016,0.0,196.0,0.0
2021-08-01,noida_sector_62,91.0,train,84.28571428571429,83.33333333333333,7.565586245500826,0.3928571428571428,0.2389321468298109,3.0476,0,49.37142857142857,76.55714285714285,4.887983321592549,79.0,80.0,87.0,80.0,47.6,48.1,79.0,1.2,43.4,43.9,14.0,47.3,91.5,0.46,37.4,15.3,11.7,19.8,38.9,66.5,9.5,1001.3,-0.866025,-0.5,-0.499069,-0.866562,-0.781831,0.62349,0,1,0,0,2021,3,1,0,0,0,0,1,389.2033,31.4545,0.5169,21.758,8.7143,5.9517,0.0,90.25,0.0
2021-08-02,noida_sector_62,85.0,train,85.85714285714286,83.7,7.668736780561693,0.5,0.2654060066740823,1.1429,0,49.25714285714286,79.94285714285715,4.931820874955117,91.0,93.0,84.0,82.0,47.3,52.1,91.5,0.46,37.4,38.9,9.5,51.4,78.9,0.51,31.1,21.3,11.9,20.1,41.4,67.9,12.2,998.3,-0.866025,-0.5,-0.513901,-0.857849,0.0,1.0,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,34.9006,0.6515,26.214,5.9773,8.8182,0.0,148.84,0.0
2021-08-03,noida_sector_62,112.0,train,84.71428571428571,83.8,6.993193970195443,1.4285714285714286,0.2620689655172414,0.2857,0,49.15714285714285,77.87142857142858,4.871295906564254,85.0,74.0,85.0,75.0,51.4,44.5,78.9,0.51,31.1,41.4,12.2,63.6,89.2,1.21,40.9,30.9,14.7,17.8,38.0,74.5,11.6,997.5,-0.866025,-0.5,-0.528581,-0.848883,0.781831,0.62349,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,47.382,0.713,76.956,7.0794,11.742,0.0,134.56,0.0
2021-08-04,noida_sector_62,105.0,train,90.14285714285714,85.03333333333333,10.930516478017228,2.821428571428572,0.3833147942157953,5.8571,0,51.885714285714286,80.77142857142859,6.796672855489616,112.0,81.0,77.0,79.0,63.6,43.0,89.2,1.21,40.9,38.0,11.6,61.6,84.8,1.02,38.0,28.6,11.3,20.0,41.1,61.6,11.4,998.4,-0.866025,-0.5,-0.543105,-0.839665,0.974928,-0.222521,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,37.9456,0.7264,62.832,6.8387,11.7546,0.0,129.96,0.0
2021-08-05,noida_sector_62,87.0,train,93.57142857142856,85.9,11.341033798515156,3.107142857142857,0.4705228031145717,7.0952,0,54.54285714285714,81.28571428571429,6.366018416245709,105.0,92.0,88.0,79.0,61.6,55.3,84.8,1.02,38.0,41.1,11.4,52.2,87.7,0.65,43.6,21.8,11.8,17.9,38.7,68.7,12.7,1001.1,-0.866025,-0.5,-0.557468,-0.830198,0.433884,-0.900969,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,35.8614,0.5952,33.93,6.4015,8.4366,0.0,161.29,0.0
2021-08-06,noida_sector_62,112.0,train,92.85714285714286,86.16666666666667,11.610750355146704,2.1785714285714284,0.4300333704115684,8.4762,0,54.1,84.55714285714286,6.4122279019429325,87.0,91.0,88.0,78.0,52.2,55.0,87.7,0.65,43.6,38.7,12.7,63.8,100.7,0.83,37.1,32.0,9.4,19.8,44.4,72.8,11.0,1000.2,-0.866025,-0.5,-0.571667,-0.820486,-0.433884,-0.900969,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,46.4464,0.6336,52.954,8.3917,14.208,0.0,121.0,0.0
2021-08-07,noida_sector_62,77.0,train,95.85714285714286,87.3,13.594466661459697,3.9642857142857135,0.5403781979977753,5.4762,0,55.35714285714285,87.4,7.404020786661347,112.0,79.0,92.0,83.0,63.8,47.6,100.7,0.83,37.1,44.4,11.0,46.2,71.7,0.6,43.4,29.3,10.6,21.2,38.8,71.8,11.6,1001.6,-0.866025,-0.5,-0.585696,-0.810531,-0.974928,-0.222521,0,1,0,0,2021,3,1,0,0,0,0,1,389.2033,33.1716,0.6444,27.72,5.6905,11.3684,0.0,134.56,0.0
2021-08-08,noida_sector_62,86.0,train,95.57142857142856,87.1,14.022091413874856,-0.4642857142857143,0.4442714126807565,-3.5714,0,55.15714285714286,86.35714285714286,7.66286655301482,77.0,91.0,80.0,76.0,46.2,47.3,71.7,0.6,43.4,38.8,11.6,40.6,86.5,0.67,37.5,32.7,14.0,21.4,40.6,69.7,12.8,998.9,-0.866025,-0.5,-0.599551,-0.800336,-0.781831,0.62349,0,1,0,0,2021,3,1,0,0,0,0,1,389.2033,28.2982,0.4694,27.202,6.2681,13.2762,0.0,163.84,0.0
2021-08-09,noida_sector_62,98.0,train,94.85714285714286,87.43333333333334,14.415600015592108,-2.142857142857143,0.3606229143492769,-3.1905,0,54.2,85.64285714285714,9.092854337323834,86.0,85.0,93.0,85.0,40.6,51.4,86.5,0.67,37.5,40.6,12.8,59.3,91.4,0.79,33.3,22.5,12.1,21.4,38.8,76.4,14.7,1000.5,-0.866025,-0.5,-0.61323,-0.789905,0.0,1.0,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,45.3052,0.6488,46.847,5.8217,8.73,0.0,216.09,0.0
2021-08-10,noida_sector_62,102.0,train,96.71428571428572,87.86666666666666,13.75638379946236,-3.2142857142857144,0.4120133481646273,-9.7143,0,55.32857142857143,87.42857142857143,9.177275246617072,98.0,112.0,74.0,75.0,59.3,63.6,91.4,0.79,33.3,38.8,14.7,60.8,76.1,0.78,39.1,22.4,13.5,18.0,39.2,79.5,13.8,1002.0,-0.866025,-0.5,-0.626727,-0.779239,0.781831,0.62349,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,48.336,0.7989,47.424,5.1419,8.7808,0.0,190.44,0.0
2021-08-11,noida_sector_62,135.0,train,95.28571428571428,88.76666666666667,12.351980754981929,-0.4642857142857143,0.4144605116796441,0.0476,0,54.92857142857143,85.55714285714285,8.810356459994694,102.0,105.0,81.0,89.0,60.8,61.6,76.1,0.78,39.1,39.2,13.8,70.5,85.2,0.84,47.3,33.5,10.3,22.7,37.0,63.8,11.7,1002.3,-0.866025,-0.5,-0.640038,-0.768343,0.974928,-0.222521,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,44.979,0.8275,59.22,6.7087,12.395,0.0,136.89,0.0
2021-08-12,noida_sector_62,124.0,train,99.57142857142856,90.3,19.449568485848964,5.178571428571429,0.7143492769744161,12.0952,0,56.2,85.61428571428573,10.42736783660143,135.0,87.0,92.0,91.0,70.5,52.2,85.2,0.84,47.3,37.0,11.7,67.3,96.0,1.01,52.7,22.8,10.4,24.5,39.9,76.7,12.4,1000.4,-0.866025,-0.5,-0.65316,-0.75722,0.433884,-0.900969,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,51.6191,0.701,67.973,7.1642,9.0972,0.0,153.76,0.0
2021-08-13,noida_sector_62,124.0,train,104.85714285714286,91.4,20.46483627614788,6.0,0.9365962180200222,15.4762,0,58.35714285714285,86.8,11.007702930644298,124.0,112.0,91.0,87.0,67.3,63.8,96.0,1.01,52.7,39.9,12.4,67.4,81.1,0.84,41.2,33.6,10.3,22.9,42.1,67.9,10.2,1000.6,-0.866025,-0.5,-0.666089,-0.745872,-0.433884,-0.900969,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,45.7646,0.8311,56.616,7.2411,14.1456,0.0,104.04,0.0
2021-08-14,noida_sector_62,112.0,train,106.57142857142856,92.63333333333334,21.632207029158984,9.071428571428571,1.1165739710789766,21.0952,0,58.87142857142857,84.0,11.38210793096659,124.0,77.0,79.0,84.0,67.4,46.2,81.1,0.84,41.2,42.1,10.2,63.6,98.6,1.04,43.2,44.9,10.2,19.1,41.7,87.2,11.1,1001.6,-0.866025,-0.5,-0.67882,-0.734304,-0.974928,-0.222521,0,1,0,0,2021,3,1,0,0,0,0,1,389.2033,55.4592,0.645,66.144,8.1488,18.7233,0.0,123.21,0.0
2021-08-15,noida_sector_62,89.0,train,111.57142857142856,93.56666666666666,17.26129719784683,5.428571428571429,1.1819799777530589,8.4286,0,61.35714285714285,87.84285714285714,9.965416389158904,112.0,86.0,91.0,86.0,63.6,40.6,98.6,1.04,43.2,41.7,11.1,53.9,80.6,0.78,43.5,45.2,12.7,21.1,39.0,70.6,11.9,1001.5,-0.866025,-0.5,-0.691351,-0.722519,-0.781831,0.62349,0,1,0,0,2021,3,1,0,0,0,0,1,389.2033,38.0534,0.6687,42.042,6.2481,17.628,0.0,141.61,0.0
2021-08-16,noida_sector_62,98.0,train,112.0,93.66666666666669,16.542873591570494,-0.6428571428571429,1.100333704115684,-3.6667,0,63.25714285714285,87.0,5.705803227941241,89.0,98.0,85.0,80.0,53.9,59.3,80.6,0.78,43.5,39.0,11.9,59.3,91.6,0.69,47.6,40.8,9.2,16.3,39.9,67.1,9.6,1003.8,-0.866025,-0.5,-0.703677,-0.71052,0.0,1.0,0,1,0,0,2021,3,0,0,0,0,0,1,389.2033,39.7903,0.6474,40.917,8.6415,16.2792,0.0,92.16,0.0
