date,station,aqi,aqi_category,pm25,pm10,no2,nh3,so2,co,o3,pb,temperature,humidity,wind_speed,wind_direction,pressure,year,month,day_of_week,day_of_year,season,aqi_saturated,split
2020-12-18,noida_sector_62,344.0,Very Poor,177.9,280.3,53.8,20.2,8.8,2.53,35.8,0.06,14.8,74.1,5.3,234.0,1032.9,2020,12,4,353,Winter,0,Train
2020-12-19,noida_sector_62,335.0,Very Poor,165.5,282.1,51.7,19.6,10.3,2.37,26.1,0.07,15.6,82.6,5.8,283.0,1030.9,2020,12,5,354,Winter,0,Train
2020-12-20,noida_sector_62,357.0,Very Poor,194.9,275.8,55.8,15.3,11.2,2.74,30.0,0.07,15.7,80.5,3.4,308.0,1033.2,2020,12,6,355,Winter,0,Train
2020-12-21,noida_sector_62,345.0,Very Poor,179.3,221.6,60.9,23.6,11.0,2.28,32.8,0.07,15.1,82.7,2.4,287.0,1032.5,2020,12,0,356,Winter,0,Train
2020-12-22,noida_sector_62,355.0,Very Poor,192.1,280.9,51.5,21.3,7.7,2.56,39.1,0.08,13.6,79.7,3.0,272.0,1031.7,2020,12,1,357,Winter,0,Train
2020-12-23,noida_sector_62,368.0,Very Poor,209.4,330.9,46.8,15.2,6.2,2.73,29.3,0.06,13.9,78.7,3.9,269.0,1033.5,2020,12,2,358,Winter,0,Train
2020-12-24,noida_sector_62,356.0,Very Poor,193.3,328.4,33.6,26.1,7.6,2.24,43.7,0.06,14.8,81.7,6.4,284.0,1034.0,2020,12,3,359,Winter,0,Train
2020-12-25,noida_sector_62,355.0,Very Poor,192.4,327.2,45.1,21.3,8.7,2.36,33.7,0.07,15.1,80.2,4.0,336.0,1036.7,2020,12,4,360,Winter,0,Train
2020-12-26,noida_sector_62,330.0,Very Poor,159.7,265.2,50.6,23.3,9.8,2.68,40.6,0.08,12.7,83.4,6.1,308.0,1031.8,2020,12,5,361,Winter,0,Train
2020-12-27,noida_sector_62,358.0,Very Poor,196.0,313.1,45.4,17.7,10.1,2.54,23.1,0.05,12.9,82.9,5.7,204.0,1033.2,2020,12,6,362,Winter,0,Train
2020-12-28,noida_sector_62,368.0,Very Poor,208.9,289.5,45.9,14.9,12.9,2.88,17.9,0.06,14.5,83.2,4.1,288.0,1031.8,2020,12,0,363,Winter,0,Train
2020-12-29,noida_sector_62,361.0,Very Poor,199.9,300.6,48.0,24.5,12.1,2.41,26.7,0.07,14.4,77.3,4.5,256.0,1033.4,2020,12,1,364,Winter,0,Train
2020-12-30,noida_sector_62,360.0,Very Poor,199.2,270.4,44.1,16.2,5.2,2.82,30.6,0.07,11.5,86.0,4.6,253.0,1034.4,2020,12,2,365,Winter,0,Train
2020-12-31,noida_sector_62,358.0,Very Poor,195.9,326.5,54.6,20.8,10.4,2.31,32.0,0.08,10.6,91.1,7.7,268.0,1032.0,2020,12,3,366,Winter,0,Train
2021-01-01,noida_sector_62,395.0,Very Poor,244.4,344.8,67.4,20.9,12.7,3.48,30.6,0.09,13.6,84.1,4.3,289.0,1033.0,2021,1,4,1,Winter,0,Train
2021-01-02,noida_sector_62,386.0,Very Poor,232.2,310.8,68.3,28.0,13.0,3.18,21.4,0.09,13.6,74.4,3.1,284.0,1034.8,2021,1,5,2,Winter,0,Train
2021-01-03,noida_sector_62,409.0,Severe,263.5,372.1,63.6,31.1,14.7,3.58,28.5,0.09,11.6,82.3,2.2,331.0,1034.7,2021,1,6,3,Winter,0,Train
2021-01-04,noida_sector_62,383.0,Very Poor,228.4,345.5,55.0,26.8,7.8,2.87,27.0,0.09,14.0,80.5,2.2,244.0,1033.4,2021,1,0,4,Winter,0,Train
2021-01-05,noida_sector_62,396.0,Very Poor,245.5,421.2,66.7,22.1,9.9,3.35,37.1,0.08,11.4,72.3,4.0,237.0,1032.8,2021,1,1,5,Winter,0,Train
2021-01-06,noida_sector_62,394.0,Very Poor,242.8,365.9,57.1,21.3,13.0,3.58,31.4,0.09,10.1,81.9,4.7,313.0,1034.2,2021,1,2,6,Winter,0,Train
2021-01-07,noida_sector_62,332.0,Very Poor,161.6,342.1,68.8,26.7,9.5,3.15,25.2,0.09,13.7,84.8,2.1,311.0,1033.2,2021,1,3,7,Winter,0,Train
2021-01-08,noida_sector_62,368.0,Very Poor,208.6,339.7,52.1,26.4,12.4,3.25,25.7,0.09,11.9,80.6,1.4,263.0,1032.1,2021,1,4,8,Winter,0,Train
2021-01-09,noida_sector_62,398.0,Very Poor,247.7,406.6,59.4,27.5,11.9,3.03,16.4,0.08,12.5,80.6,4.0,272.0,1033.2,2021,1,5,9,Winter,0,Train
2021-01-10,noida_sector_62,422.0,Severe,283.9,398.4,63.0,25.2,10.3,3.49,35.7,0.07,12.2,73.9,6.1,292.0,1035.7,2021,1,6,10,Winter,0,Train
2021-01-11,noida_sector_62,363.0,Very Poor,202.7,352.2,64.0,29.2,8.9,2.89,36.0,0.08,14.4,75.6,5.6,290.0,1032.6,2021,1,0,11,Winter,0,Train
2021-01-12,noida_sector_62,368.0,Very Poor,209.1,287.9,65.9,23.2,14.4,3.18,32.9,0.08,12.7,80.9,3.5,243.0,1032.3,2021,1,1,12,Winter,0,Train
2021-01-13,noida_sector_62,411.0,Severe,266.5,365.6,51.9,25.1,14.2,3.33,29.5,0.09,10.8,83.3,5.4,243.0,1035.5,2021,1,2,13,Winter,0,Train
2021-01-14,noida_sector_62,381.0,Very Poor,225.4,342.3,57.3,28.3,10.5,3.47,36.6,0.09,15.7,81.7,6.5,350.0,1033.9,2021,1,3,14,Winter,0,Train
2021-01-15,noida_sector_62,441.0,Severe,205.1,471.9,62.8,28.0,11.3,3.46,24.1,0.1,7.2,86.4,1.7,300.0,1033.4,2021,1,4,15,Winter,0,Train
2021-01-16,noida_sector_62,382.0,Very Poor,227.3,359.4,58.7,28.8,12.6,3.02,28.3,0.09,11.6,92.1,3.7,267.0,1032.1,2021,1,5,16,Winter,0,Train
2021-01-17,noida_sector_62,358.0,Very Poor,196.6,323.3,59.4,23.0,12.4,3.31,19.9,0.09,13.7,77.6,1.9,244.0,1035.1,2021,1,6,17,Winter,0,Train
2021-01-18,noida_sector_62,396.0,Very Poor,233.9,426.8,54.5,26.5,11.0,3.22,33.6,0.08,16.7,79.3,2.3,328.0,1033.9,2021,1,0,18,Winter,0,Train
2021-01-19,noida_sector_62,406.0,Severe,260.2,385.0,75.4,22.2,14.7,2.95,27.2,0.08,11.7,80.1,0.9,278.0,1034.3,2021,1,1,19,Winter,0,Train
2021-01-20,noida_sector_62,358.0,Very Poor,195.6,388.4,70.4,24.6,12.5,3.2,26.1,0.08,11.5,85.0,0.9,320.0,1033.2,2021,1,2,20,Winter,0,Train
2021-01-21,noida_sector_62,381.0,Very Poor,225.4,370.9,63.9,23.2,11.8,2.89,28.5,0.1,14.3,84.1,0.9,50.0,1032.8,2021,1,3,21,Winter,0,Train
2021-01-22,noida_sector_62,380.0,Very Poor,224.3,406.2,65.0,24.0,11.0,3.19,36.8,0.08,12.6,80.0,6.3,310.0,1032.1,2021,1,4,22,Winter,0,Train
2021-01-23,noida_sector_62,347.0,Very Poor,182.3,366.0,49.6,23.7,11.9,3.16,22.4,0.08,15.5,74.1,5.9,269.0,1032.5,2021,1,5,23,Winter,0,Train
2021-01-24,noida_sector_62,383.0,Very Poor,228.6,409.9,53.5,28.2,12.1,3.32,27.1,0.1,9.7,80.4,3.0,347.0,1033.6,2021,1,6,24,Winter,0,Train
2021-01-25,noida_sector_62,399.0,Very Poor,248.9,414.2,54.6,27.2,9.8,3.31,17.6,0.09,13.1,76.6,5.1,321.0,1034.2,2021,1,0,25,Winter,0,Train
2021-01-26,noida_sector_62,387.0,Very Poor,233.6,343.6,57.1,21.6,14.3,3.32,34.5,0.09,12.5,74.1,3.6,20.0,1032.9,2021,1,1,26,Winter,0,Train
2021-01-27,noida_sector_62,381.0,Very Poor,225.5,361.6,60.8,26.3,14.4,3.04,26.0,0.09,12.7,74.5,1.6,8.0,1034.6,2021,1,2,27,Winter,0,Train
2021-01-28,noida_sector_62,401.0,Severe,252.3,335.3,65.3,26.2,10.6,3.18,21.7,0.1,13.4,77.4,2.1,311.0,1031.9,2021,1,3,28,Winter,0,Train
2021-01-29,noida_sector_62,413.0,Severe,270.2,388.9,57.3,26.4,11.4,3.17,29.7,0.08,12.4,81.3,1.9,300.0,1033.7,2021,1,4,29,Winter,0,Train
2021-01-30,noida_sector_62,379.0,Very Poor,223.0,215.2,60.4,28.5,10.1,3.14,26.4,0.07,12.7,74.9,0.9,314.0,1033.0,2021,1,5,30,Winter,0,Train
2021-01-31,noida_sector_62,403.0,Severe,254.8,270.7,61.4,24.8,13.8,3.18,31.0,0.08,11.5,74.4,3.7,277.0,1031.9,2021,1,6,31,Winter,0,Train
2021-02-01,noida_sector_62,442.0,Severe,215.6,472.9,54.5,30.7,10.6,3.23,22.9,0.07,15.2,78.3,5.6,314.0,1032.3,2021,2,0,32,Winter,0,Train
2021-02-02,noida_sector_62,369.0,Very Poor,210.9,301.4,56.5,33.9,12.2,2.78,18.3,0.09,9.8,69.6,5.5,297.0,1032.1,2021,2,1,33,Winter,0,Train
2021-02-03,noida_sector_62,395.0,Very Poor,243.8,379.6,51.2,27.8,9.8,3.31,24.4,0.09,14.7,80.7,3.2,272.0,1033.6,2021,2,2,34,Winter,0,Train
2021-02-04,noida_sector_62,366.0,Very Poor,206.0,375.7,68.7,23.3,13.0,2.88,27.3,0.09,9.0,82.2,4.4,320.0,1029.8,2021,2,3,35,Winter,0,Train
2021-02-05,noida_sector_62,380.0,Very Poor,224.9,325.0,48.2,22.9,10.9,3.32,38.6,0.1,14.7,80.2,7.5,279.0,1030.7,2021,2,4,36,Winter,0,Train
2021-02-06,noida_sector_62,390.0,Very Poor,237.5,362.0,50.6,22.7,9.9,3.29,33.5,0.09,12.5,74.3,6.0,321.0,1032.3,2021,2,5,37,Winter,0,Train
2021-02-07,noida_sector_62,393.0,Very Poor,242.1,317.6,52.0,25.0,12.4,3.27,40.5,0.09,13.9,79.5,4.3,328.0,1031.4,2021,2,6,38,Winter,0,Train
2021-02-08,noida_sector_62,386.0,Very Poor,217.7,419.1,58.9,24.9,12.3,3.1,27.4,0.1,14.4,74.3,6.0,342.0,1031.2,2021,2,0,39,Winter,0,Train
2021-02-09,noida_sector_62,371.0,Very Poor,212.9,298.5,51.2,20.0,13.2,3.09,35.8,0.08,13.8,72.2,5.2,358.0,1028.4,2021,2,1,40,Winter,0,Train
2021-02-10,noida_sector_62,343.0,Very Poor,176.8,351.0,54.2,26.9,13.8,3.2,34.7,0.09,16.9,74.2,4.7,32.0,1031.2,2021,2,2,41,Winter,0,Train
2021-02-11,noida_sector_62,373.0,Very Poor,216.1,346.6,55.4,27.8,13.1,2.73,22.0,0.07,14.8,70.9,2.6,310.0,1029.6,2021,2,3,42,Winter,0,Train
2021-02-12,noida_sector_62,397.0,Very Poor,246.6,297.2,54.0,26.9,10.6,2.93,31.7,0.09,14.7,75.9,1.7,355.0,1031.0,2021,2,4,43,Winter,0,Train
2021-02-13,noida_sector_62,378.0,Very Poor,221.4,389.8,61.2,22.4,12.0,2.67,30.2,0.09,13.3,73.2,3.3,325.0,1030.2,2021,2,5,44,Winter,0,Train
2021-02-14,noida_sector_62,381.0,Very Poor,225.8,301.9,49.9,23.6,12.7,3.11,28.5,0.08,14.7,71.8,3.8,1.0,1029.8,2021,2,6,45,Winter,0,Train
2021-02-15,noida_sector_62,365.0,Very Poor,204.6,352.0,55.7,25.7,12.3,3.33,33.8,0.09,10.9,78.0,4.8,351.0,1028.7,2021,2,0,46,Winter,0,Train
2021-02-16,noida_sector_62,394.0,Very Poor,242.7,322.3,53.3,23.3,14.0,2.69,31.6,0.09,11.2,70.2,5.5,327.0,1028.1,2021,2,1,47,Winter,0,Train
2021-02-17,noida_sector_62,392.0,Very Poor,239.6,319.4,46.5,24.6,15.6,2.73,22.0,0.07,14.5,80.9,6.7,25.0,1028.5,2021,2,2,48,Winter,0,Train
2021-02-18,noida_sector_62,349.0,Very Poor,183.9,360.9,53.0,24.6,8.4,3.1,25.8,0.08,15.1,68.9,3.5,8.0,1028.1,2021,2,3,49,Winter,0,Train
2021-02-19,noida_sector_62,367.0,Very Poor,207.1,346.8,48.5,28.0,11.6,3.32,31.3,0.08,17.2,74.8,4.5,7.0,1029.4,2021,2,4,50,Winter,0,Train
2021-02-20,noida_sector_62,356.0,Very Poor,193.8,310.3,51.3,26.1,11.6,2.54,33.7,0.07,12.9,73.8,6.5,327.0,1026.6,2021,2,5,51,Winter,0,Train
2021-02-21,noida_sector_62,382.0,Very Poor,227.1,339.2,59.9,30.4,10.0,3.17,42.8,0.07,13.8,76.0,8.5,356.0,1027.8,2021,2,6,52,Winter,0,Train
2021-02-22,noida_sector_62,365.0,Very Poor,190.6,402.3,57.7,20.8,10.3,3.06,42.9,0.08,13.0,79.7,3.2,292.0,1029.2,2021,2,0,53,Winter,0,Train
2021-02-23,noida_sector_62,394.0,Very Poor,242.7,270.5,56.7,28.2,11.0,2.85,42.0,0.08,12.1,75.2,6.6,12.0,1030.3,2021,2,1,54,Winter,0,Train
2021-02-24,noida_sector_62,380.0,Very Poor,224.6,365.3,49.6,22.2,13.2,3.26,27.5,0.07,17.5,72.6,1.7,43.0,1027.1,2021,2,2,55,Winter,0,Train
2021-02-25,noida_sector_62,376.0,Very Poor,218.8,314.7,66.4,24.5,10.2,2.75,29.1,0.07,14.2,75.4,4.6,304.0,1027.9,2021,2,3,56,Winter,0,Train
2021-02-26,noida_sector_62,346.0,Very Poor,181.0,310.3,48.7,23.6,11.5,2.98,37.1,0.07,15.4,82.7,1.8,333.0,1031.0,2021,2,4,57,Winter,0,Train
2021-02-27,noida_sector_62,350.0,Very Poor,185.9,318.6,54.0,23.3,10.3,2.64,26.5,0.08,14.9,75.1,0.9,328.0,1029.5,2021,2,5,58,Winter,0,Train
2021-02-28,noida_sector_62,385.0,Very Poor,202.0,418.3,56.8,33.2,11.7,2.6,29.2,0.07,13.0,90.0,6.2,323.0,1024.3,2021,2,6,59,Winter,0,Train
2021-03-01,noida_sector_62,385.0,Very Poor,230.5,288.5,56.5,22.8,8.6,2.9,27.8,0.08,8.8,77.1,2.8,334.0,1025.1,2021,3,0,60,Spring,0,Train
2021-03-02,noida_sector_62,337.0,Very Poor,168.6,289.3,51.7,24.5,9.5,2.5,19.6,0.06,14.7,77.0,2.4,318.0,1027.9,2021,3,1,61,Spring,0,Train
2021-03-03,noida_sector_62,327.0,Very Poor,155.6,309.2,48.9,23.8,10.5,3.0,23.3,0.06,18.6,70.6,3.2,339.0,1027.3,2021,3,2,62,Spring,0,Train
2021-03-04,noida_sector_62,350.0,Very Poor,186.1,302.8,51.7,29.7,12.9,2.82,22.6,0.07,16.8,75.0,4.1,14.0,1025.7,2021,3,3,63,Spring,0,Train
2021-03-05,noida_sector_62,407.0,Severe,260.8,315.0,53.4,25.0,9.6,2.81,37.3,0.06,17.9,71.2,8.2,64.0,1025.3,2021,3,4,64,Spring,0,Train
2021-03-06,noida_sector_62,369.0,Very Poor,210.5,356.3,51.7,24.7,12.9,2.85,31.4,0.08,16.6,74.9,4.0,16.0,1025.8,2021,3,5,65,Spring,0,Train
2021-03-07,noida_sector_62,388.0,Very Poor,235.3,351.5,48.1,19.2,11.9,2.6,7.0,0.06,17.0,74.1,5.2,26.0,1024.8,2021,3,6,66,Spring,0,Train
2021-03-08,noida_sector_62,349.0,Very Poor,184.4,270.8,54.0,33.7,11.0,3.14,27.0,0.07,14.9,77.4,5.3,349.0,1025.1,2021,3,0,67,Spring,0,Train
2021-03-09,noida_sector_62,362.0,Very Poor,201.5,384.4,51.3,19.6,10.8,2.69,34.5,0.07,18.0,73.2,4.4,359.0,1024.4,2021,3,1,68,Spring,0,Train
2021-03-10,noida_sector_62,326.0,Very Poor,153.9,327.2,47.4,23.8,9.7,2.85,13.1,0.07,16.1,68.5,3.0,12.0,1024.4,2021,3,2,69,Spring,0,Train
2021-03-11,noida_sector_62,350.0,Very Poor,186.1,319.5,48.3,23.6,11.4,2.6,13.1,0.09,15.7,75.0,8.0,336.0,1024.5,2021,3,3,70,Spring,0,Train
2021-03-12,noida_sector_62,346.0,Very Poor,180.5,342.1,47.5,23.6,11.5,2.4,31.4,0.07,16.7,69.5,6.6,6.0,1021.2,2021,3,4,71,Spring,0,Train
2021-03-13,noida_sector_62,350.0,Very Poor,185.4,285.6,61.4,26.9,9.1,2.71,21.3,0.09,19.8,66.3,3.2,25.0,1023.0,2021,3,5,72,Spring,0,Train
2021-03-14,noida_sector_62,345.0,Very Poor,178.6,356.5,51.2,26.9,11.5,2.46,30.2,0.06,13.9,79.1,6.0,350.0,1024.3,2021,3,6,73,Spring,0,Train
2021-03-15,noida_sector_62,347.0,Very Poor,182.2,370.5,45.1,19.8,8.9,2.24,35.0,0.07,15.2,65.8,6.6,8.0,1023.9,2021,3,0,74,Spring,0,Train
2021-03-16,noida_sector_62,343.0,Very Poor,176.5,335.4,61.8,27.5,11.4,2.77,37.2,0.09,17.2,74.5,7.1,349.0,1021.3,2021,3,1,75,Spring,0,Train
2021-03-17,noida_sector_62,332.0,Very Poor,162.7,284.2,56.7,23.9,9.6,2.65,38.3,0.07,17.4,69.2,3.9,334.0,1022.5,2021,3,2,76,Spring,0,Train
2021-03-18,noida_sector_62,368.0,Very Poor,209.1,292.2,53.4,27.2,12.9,2.4,40.8,0.07,18.8,76.2,9.8,15.0,1021.9,2021,3,3,77,Spring,0,Train
2021-03-19,noida_sector_62,362.0,Very Poor,201.7,296.3,52.2,16.9,9.5,2.28,37.9,0.07,20.6,68.4,8.3,323.0,1020.5,2021,3,4,78,Spring,0,Train
2021-03-20,noida_sector_62,342.0,Very Poor,175.8,286.3,59.6,22.7,9.3,2.52,29.8,0.07,19.5,68.3,5.9,341.0,1020.3,2021,3,5,79,Spring,0,Train
2021-03-21,noida_sector_62,333.0,Very Poor,163.3,220.8,48.7,25.9,7.6,2.64,36.1,0.06,18.6,68.8,8.4,324.0,1024.3,2021,3,6,80,Spring,0,Train
2021-03-22,noida_sector_62,350.0,Very Poor,186.0,242.1,49.4,20.3,11.4,2.25,33.5,0.08,23.0,68.3,5.3,6.0,1020.1,2021,3,0,81,Spring,0,Train
2021-03-23,noida_sector_62,338.0,Very Poor,170.0,276.5,50.6,21.0,12.4,2.34,36.2,0.07,19.5,69.4,9.2,329.0,1020.8,2021,3,1,82,Spring,0,Train
2021-03-24,noida_sector_62,344.0,Very Poor,178.1,244.5,57.7,21.0,9.8,2.68,39.9,0.05,18.2,71.5,7.7,18.0,1019.4,2021,3,2,83,Spring,0,Train
2021-03-25,noida_sector_62,340.0,Very Poor,172.5,306.6,49.8,19.5,12.1,1.94,41.9,0.05,18.4,73.4,3.5,28.0,1020.6,2021,3,3,84,Spring,0,Train
2021-03-26,noida_sector_62,346.0,Very Poor,180.0,313.2,53.0,21.8,11.9,2.06,34.0,0.07,20.8,71.9,8.1,348.0,1021.1,2021,3,4,85,Spring,0,Train
2021-03-27,noida_sector_62,334.0,Very Poor,164.6,268.3,50.1,22.3,11.2,2.0,43.2,0.05,19.9,69.3,8.4,358.0,1018.2,2021,3,5,86,Spring,0,Train
2021-03-28,noida_sector_62,344.0,Very Poor,177.4,254.1,51.9,22.1,13.6,1.73,52.7,0.07,19.1,71.9,5.9,9.0,1017.6,2021,3,6,87,Spring,0,Train
2021-03-29,noida_sector_62,351.0,Very Poor,186.6,273.2,49.5,27.9,12.4,2.43,35.7,0.06,19.7,69.9,9.3,294.0,1022.6,2021,3,0,88,Spring,0,Train
2021-03-30,noida_sector_62,342.0,Very Poor,174.9,245.9,44.4,26.6,16.9,2.26,42.7,0.07,20.5,55.3,3.2,27.0,1016.2,2021,3,1,89,Spring,0,Train
2021-03-31,noida_sector_62,342.0,Very Poor,175.2,251.2,44.2,18.8,11.4,2.43,48.9,0.05,22.2,68.1,12.0,27.0,1018.9,2021,3,2,90,Spring,0,Train
2021-04-01,noida_sector_62,319.0,Very Poor,145.6,226.9,53.6,19.4,14.7,2.12,43.0,0.06,23.2,65.1,12.4,329.0,1019.8,2021,4,3,91,Spring,0,Train
2021-04-02,noida_sector_62,335.0,Very Poor,166.6,244.4,53.6,22.2,10.9,2.17,50.6,0.07,20.7,67.5,9.6,338.0,1017.8,2021,4,4,92,Spring,0,Train
2021-04-03,noida_sector_62,311.0,Very Poor,135.2,305.7,48.9,31.7,10.2,2.6,42.9,0.07,18.1,64.5,5.5,336.0,1018.2,2021,4,5,93,Spring,0,Train
2021-04-04,noida_sector_62,322.0,Very Poor,149.6,259.5,52.0,20.6,9.9,2.02,49.0,0.05,21.5,63.8,9.2,51.0,1016.8,2021,4,6,94,Spring,0,Train
2021-04-05,noida_sector_62,321.0,Very Poor,147.7,266.9,45.3,23.3,9.6,1.9,56.4,0.06,21.7,61.4,5.1,286.0,1017.4,2021,4,0,95,Spring,0,Train
2021-04-06,noida_sector_62,327.0,Very Poor,155.2,271.7,49.1,25.8,9.3,2.12,44.5,0.06,21.7,55.9,7.5,355.0,1015.2,2021,4,1,96,Spring,0,Train
2021-04-07,noida_sector_62,318.0,Very Poor,143.5,269.6,47.3,25.7,10.0,1.88,51.1,0.08,24.2,66.9,7.7,1.0,1015.0,2021,4,2,97,Spring,0,Train
2021-04-08,noida_sector_62,313.0,Very Poor,136.9,308.1,42.8,26.0,11.7,1.7,49.4,0.06,21.5,66.8,5.5,298.0,1018.9,2021,4,3,98,Spring,0,Train
2021-04-09,noida_sector_62,308.0,Very Poor,131.6,247.9,44.4,26.5,12.1,1.91,42.0,0.05,22.6,56.0,10.5,48.0,1015.9,2021,4,4,99,Spring,0,Train
2021-04-10,noida_sector_62,328.0,Very Poor,157.4,242.2,50.1,23.3,10.6,2.03,58.7,0.06,21.9,65.1,7.2,17.0,1015.4,2021,4,5,100,Spring,0,Train
2021-04-11,noida_sector_62,336.0,Very Poor,166.9,298.2,50.0,26.3,9.9,2.11,58.5,0.05,24.9,63.8,5.9,337.0,1016.1,2021,4,6,101,Spring,0,Train
2021-04-12,noida_sector_62,310.0,Very Poor,133.6,282.5,50.7,23.2,13.0,2.13,52.6,0.05,23.0,63.9,9.6,28.0,1013.4,2021,4,0,102,Spring,0,Train
2021-04-13,noida_sector_62,304.0,Very Poor,125.9,253.5,55.6,30.8,9.9,1.92,63.2,0.04,21.3,63.8,10.2,353.0,1014.4,2021,4,1,103,Spring,0,Train
2021-04-14,noida_sector_62,320.0,Very Poor,147.2,275.7,43.8,21.2,13.9,1.92,53.6,0.05,21.4,60.7,6.0,21.0,1013.2,2021,4,2,104,Spring,0,Train
2021-04-15,noida_sector_62,315.0,Very Poor,140.3,241.5,48.7,18.1,9.5,1.83,44.2,0.05,26.7,66.3,11.2,357.0,1012.5,2021,4,3,105,Spring,0,Train
2021-04-16,noida_sector_62,306.0,Very Poor,128.8,247.2,46.0,24.5,12.1,1.81,59.4,0.06,20.9,61.2,9.0,18.0,1014.0,2021,4,4,106,Spring,0,Train
2021-04-17,noida_sector_62,308.0,Very Poor,131.0,277.9,48.5,20.5,12.8,1.35,63.8,0.04,25.8,61.5,10.4,14.0,1011.5,2021,4,5,107,Spring,0,Train
2021-04-18,noida_sector_62,313.0,Very Poor,137.7,266.6,47.0,19.3,13.8,1.41,60.7,0.06,23.4,57.5,11.7,334.0,1012.9,2021,4,6,108,Spring,0,Train
2021-04-19,noida_sector_62,301.0,Very Poor,122.3,291.9,43.3,24.4,14.3,2.03,44.2,0.06,26.4,69.9,6.3,51.0,1014.6,2021,4,0,109,Spring,0,Train
2021-04-20,noida_sector_62,308.0,Very Poor,130.8,244.8,48.0,11.7,7.2,2.02,61.8,0.04,26.0,58.8,9.8,22.0,1011.4,2021,4,1,110,Spring,0,Train
2021-04-21,noida_sector_62,277.0,Poor,113.1,264.6,35.2,17.8,9.1,1.5,55.0,0.04,27.8,69.8,9.3,337.0,1011.3,2021,4,2,111,Spring,0,Train
2021-04-22,noida_sector_62,312.0,Very Poor,136.7,233.8,46.1,26.5,11.2,1.93,52.7,0.05,26.7,65.5,6.4,331.0,1011.2,2021,4,3,112,Spring,0,Train
2021-04-23,noida_sector_62,302.0,Very Poor,123.2,244.7,55.4,19.9,9.5,1.75,63.6,0.06,27.9,54.2,8.4,2.0,1010.6,2021,4,4,113,Spring,0,Train
2021-04-24,noida_sector_62,276.0,Poor,113.0,256.3,46.2,23.2,9.3,1.34,58.0,0.06,26.1,55.3,11.8,304.0,1011.3,2021,4,5,114,Spring,0,Train
2021-04-25,noida_sector_62,312.0,Very Poor,136.5,190.8,36.0,17.8,11.1,1.45,59.5,0.04,26.2,64.8,8.8,318.0,1014.4,2021,4,6,115,Spring,0,Train
2021-04-26,noida_sector_62,294.0,Poor,118.4,246.1,46.3,22.2,15.1,1.65,66.1,0.05,28.6,58.6,6.0,309.0,1011.3,2021,4,0,116,Spring,0,Train
2021-04-27,noida_sector_62,305.0,Very Poor,127.7,221.3,47.2,22.5,14.6,1.55,67.8,0.04,26.3,55.8,5.8,330.0,1012.3,2021,4,1,117,Spring,0,Train
2021-04-28,noida_sector_62,312.0,Very Poor,136.8,237.3,35.4,21.3,11.0,2.02,52.5,0.04,25.3,58.2,13.2,32.0,1006.9,2021,4,2,118,Spring,0,Train
2021-04-29,noida_sector_62,259.0,Poor,107.9,216.3,50.6,28.9,12.0,1.67,65.2,0.04,26.4,56.8,8.9,14.0,1009.6,2021,4,3,119,Spring,0,Train
2021-04-30,noida_sector_62,295.0,Poor,118.7,258.8,48.8,24.0,10.2,2.26,65.7,0.04,30.7,62.4,12.3,294.0,1008.3,2021,4,4,120,Spring,0,Train
2021-05-01,noida_sector_62,281.0,Poor,114.3,202.3,38.2,26.9,12.0,1.47,69.6,0.03,27.7,38.2,2.3,66.0,1005.6,2021,5,5,121,Summer,0,Train
2021-05-02,noida_sector_62,239.0,Poor,101.9,186.4,51.0,19.9,12.5,1.19,54.0,0.05,28.1,36.0,7.2,36.0,1009.6,2021,5,6,122,Summer,0,Train
2021-05-03,noida_sector_62,224.0,Poor,97.4,219.5,37.2,22.4,7.9,1.4,62.3,0.03,25.1,33.8,10.6,351.0,1007.0,2021,5,0,123,Summer,0,Train
2021-05-04,noida_sector_62,220.0,Poor,96.1,190.6,44.5,19.0,12.1,1.53,69.4,0.04,28.9,29.4,8.7,52.0,1010.2,2021,5,1,124,Summer,0,Train
2021-05-05,noida_sector_62,236.0,Poor,100.9,220.3,38.4,21.9,10.3,1.5,71.3,0.03,26.6,33.5,9.6,60.0,1008.6,2021,5,2,125,Summer,0,Train
2021-05-06,noida_sector_62,216.0,Poor,94.9,229.9,39.6,17.3,9.2,1.34,75.7,0.05,27.3,29.4,13.8,34.0,1007.3,2021,5,3,126,Summer,0,Train
2021-05-07,noida_sector_62,241.0,Poor,102.4,180.6,46.2,22.3,11.0,1.38,60.9,0.05,30.3,35.3,9.0,336.0,1007.0,2021,5,4,127,Summer,0,Train
2021-05-08,noida_sector_62,253.0,Poor,106.1,217.4,44.1,22.0,12.8,1.56,80.7,0.05,27.1,37.3,5.7,297.0,1006.1,2021,5,5,128,Summer,0,Train
2021-05-09,noida_sector_62,303.0,Very Poor,124.5,209.3,46.2,17.5,11.0,1.5,69.7,0.04,30.2,40.2,12.5,18.0,1010.0,2021,5,6,129,Summer,0,Train
2021-05-10,noida_sector_62,178.0,Moderate,83.5,188.4,39.7,17.1,9.9,1.92,72.0,0.04,30.8,38.7,12.4,318.0,1006.0,2021,5,0,130,Summer,0,Train
2021-05-11,noida_sector_62,272.0,Poor,111.8,210.5,43.4,26.1,8.2,1.16,59.1,0.03,32.1,29.1,11.6,11.0,1006.5,2021,5,1,131,Summer,0,Train
